407  0 FBIS3-60342 0 28.800001 0 
408  0 FT943-9468 76 1.0 0 
408  0 FT943-1475 77 1.0 0 
408  0 FT943-1514 78 1.0 0 
408  0 FT943-3799 79 1.0 0 
408  0 FT943-12842 80 1.0 0 
408  0 FT933-2919 81 1.0 0 
408  0 FT933-10490 82 1.0 0 
408  0 FT933-14332 83 1.0 0 
408  0 FT933-14576 84 1.0 0 
408  0 FT933-13553 85 1.0 0 
408  0 FT941-14780 86 1.0 0 
408  0 FT941-15636 87 1.0 0 
408  0 FT941-15065 88 1.0 0 
408  0 FT941-14455 89 1.0 0 
408  0 FT924-5421 90 1.0 0 
408  0 FT924-11597 91 1.0 0 
408  0 FT924-16101 92 1.0 0 
408  0 FT942-12030 93 1.0 0 
408  0 FT942-15949 94 1.0 0 
408  0 FT934-4771 95 1.0 0 
408  0 FT922-9548 96 1.0 0 
408  0 FT922-11616 97 1.0 0 
408  0 FT922-13256 98 1.0 0 
408  0 FT922-13320 99 1.0 0 
408  0 FT932-6511 100 1.0 0 
408  0 FT932-11316 101 1.0 0 
408  0 FT931-823 102 1.0 0 
408  0 FT931-16752 103 1.0 0 
408  0 FT931-11551 104 1.0 0 
408  0 FT931-7726 105 1.0 0 
408  0 FT931-3977 106 1.0 0 
408  0 FT931-14026 107 1.0 0 
408  0 FT931-5506 108 1.0 0 
408  0 FT923-6110 109 1.0 0 
408  0 FT923-6751 110 1.0 0 
408  0 FT921-9775 111 1.0 0 
408  0 FT921-11693 112 1.0 0 
408  0 LA121790-0013 113 0.8 0 
408  0 LA121790-0019 114 0.8 0 
408  0 LA121790-0071 115 0.8 0 
408  0 LA121790-0090 116 0.8 0 
408  0 LA121790-0112 117 0.8 0 
408  0 LA121790-0113 118 0.8 0 
408  0 LA121790-0138 119 0.8 0 
408  0 LA111290-0008 120 0.8 0 
408  0 LA111290-0047 121 0.8 0 
408  0 LA111290-0071 122 0.8 0 
408  0 LA111290-0074 123 0.8 0 
408  0 LA111290-0076 124 0.8 0 
408  0 LA012090-0010 125 0.8 0 
408  0 LA012090-0012 126 0.8 0 
408  0 LA012090-0090 127 0.8 0 
408  0 LA012090-0145 128 0.8 0 
408  0 LA012090-0149 129 0.8 0 
408  0 LA070990-0029 130 0.8 0 
408  0 LA070990-0030 131 0.8 0 
408  0 LA070990-0053 132 0.8 0 
408  0 LA070990-0054 133 0.8 0 
408  0 LA070990-0071 134 0.8 0 
408  0 LA070990-0119 135 0.8 0 
408  0 LA073190-0138 136 0.8 0 
408  0 LA030589-0073 137 0.8 0 
408  0 LA030589-0099 138 0.8 0 
408  0 LA030589-0189 139 0.8 0 
408  0 LA030589-0235 140 0.8 0 
408  0 LA030589-0238 141 0.8 0 
408  0 LA030589-0252 142 0.8 0 
408  0 LA080989-0043 143 0.8 0 
408  0 LA110490-0063 144 0.8 0 
408  0 LA110490-0150 145 0.8 0 
408  0 LA110490-0177 146 0.8 0 
408  0 LA110490-0251 147 0.8 0 
408  0 LA071490-0053 148 0.8 0 
408  0 LA071490-0077 149 0.8 0 
408  0 LA071490-0079 150 0.8 0 
408  0 LA071490-0094 151 0.8 0 
408  0 LA071490-0116 152 0.8 0 
408  0 LA122989-0033 153 0.8 0 
408  0 LA122989-0056 154 0.8 0 
408  0 LA122989-0063 155 0.8 0 
408  0 LA122989-0076 156 0.8 0 
408  0 LA122989-0157 157 0.8 0 
408  0 LA122989-0160 158 0.8 0 
408  0 LA042889-0104 159 0.8 0 
408  0 LA113090-0055 160 0.8 0 
408  0 LA113090-0066 161 0.8 0 
408  0 LA113090-0141 162 0.8 0 
408  0 LA113090-0146 163 0.8 0 
408  0 LA113090-0174 164 0.8 0 
408  0 LA102590-0136 165 0.8 0 
408  0 LA102590-0199 166 0.8 0 
408  0 LA050890-0005 167 0.8 0 
408  0 LA050890-0022 168 0.8 0 
408  0 LA050890-0116 169 0.8 0 
408  0 LA050890-0126 170 0.8 0 
408  0 LA050890-0127 171 0.8 0 
408  0 LA050890-0152 172 0.8 0 
408  0 LA082190-0011 173 0.8 0 
408  0 LA082190-0084 174 0.8 0 
408  0 LA022490-0147 175 0.8 0 
408  0 LA031990-0049 176 0.8 0 
408  0 LA031990-0054 177 0.8 0 
408  0 LA031990-0088 178 0.8 0 
408  0 LA031990-0093 179 0.8 0 
408  0 LA070890-0008 180 0.8 0 
408  0 LA070890-0014 181 0.8 0 
408  0 LA070890-0024 182 0.8 0 
408  0 LA070890-0040 183 0.8 0 
408  0 LA070890-0072 184 0.8 0 
408  0 LA070890-0107 185 0.8 0 
408  0 LA070890-0133 186 0.8 0 
408  0 LA070890-0142 187 0.8 0 
408  0 LA070890-0164 188 0.8 0 
408  0 LA070890-0223 189 0.8 0 
408  0 LA041490-0103 190 0.8 0 
408  0 LA081490-0030 191 0.8 0 
408  0 LA081490-0042 192 0.8 0 
408  0 LA081490-0052 193 0.8 0 
408  0 LA092890-0013 194 0.8 0 
408  0 LA092890-0046 195 0.8 0 
408  0 LA092890-0069 196 0.8 0 
408  0 LA092890-0091 197 0.8 0 
408  0 LA092890-0135 198 0.8 0 
408  0 LA092890-0164 199 0.8 0 
408  0 LA062990-0014 200 0.8 0 
408  0 LA062990-0043 201 0.8 0 
408  0 LA062990-0052 202 0.8 0 
408  0 LA062990-0061 203 0.8 0 
408  0 LA062990-0066 204 0.8 0 
408  0 LA062990-0067 205 0.8 0 
408  0 LA062990-0068 206 0.8 0 
408  0 LA062990-0109 207 0.8 0 
408  0 LA062990-0130 208 0.8 0 
408  0 LA062990-0150 209 0.8 0 
408  0 LA062990-0159 210 0.8 0 
408  0 LA080889-0104 211 0.8 0 
408  0 LA062689-0020 212 0.8 0 
408  0 LA062689-0094 213 0.8 0 
408  0 LA042189-0087 214 0.8 0 
408  0 LA042189-0142 215 0.8 0 
408  0 LA042189-0160 216 0.8 0 
408  0 LA042189-0173 217 0.8 0 
408  0 LA060890-0007 218 0.8 0 
408  0 LA060890-0020 219 0.8 0 
408  0 LA060890-0056 220 0.8 0 
408  0 LA060890-0114 221 0.8 0 
408  0 LA060890-0121 222 0.8 0 
408  0 LA060890-0135 223 0.8 0 
408  0 LA071589-0005 224 0.8 0 
408  0 LA071589-0028 225 0.8 0 
408  0 LA071589-0063 226 0.8 0 
408  0 LA071589-0078 227 0.8 0 
408  0 LA071589-0106 228 0.8 0 
408  0 LA071589-0122 229 0.8 0 
408  0 LA122490-0021 230 0.8 0 
408  0 LA122490-0046 231 0.8 0 
408  0 LA122490-0100 232 0.8 0 
408  0 LA090289-0040 233 0.8 0 
408  0 LA090289-0064 234 0.8 0 
408  0 LA012889-0016 235 0.8 0 
408  0 LA012889-0118 236 0.8 0 
408  0 LA012889-0123 237 0.8 0 
408  0 LA022389-0029 238 0.8 0 
408  0 LA022389-0039 239 0.8 0 
408  0 LA022389-0073 240 0.8 0 
408  0 LA022389-0103 241 0.8 0 
408  0 LA022389-0111 242 0.8 0 
408  0 LA022389-0200 243 0.8 0 
408  0 LA022389-0201 244 0.8 0 
408  0 LA011990-0014 245 0.8 0 
408  0 LA011990-0052 246 0.8 0 
408  0 LA011990-0053 247 0.8 0 
408  0 LA011990-0135 248 0.8 0 
408  0 LA011990-0142 249 0.8 0 
408  0 LA011790-0016 250 0.8 0 
408  0 LA011790-0020 251 0.8 0 
408  0 LA011790-0028 252 0.8 0 
408  0 LA011790-0030 253 0.8 0 
408  0 LA011790-0067 254 0.8 0 
408  0 LA011790-0070 255 0.8 0 
408  0 LA011790-0113 256 0.8 0 
408  0 LA011790-0152 257 0.8 0 
408  0 LA111989-0070 258 0.8 0 
408  0 LA111989-0085 259 0.8 0 
408  0 LA111989-0086 260 0.8 0 
408  0 LA111989-0101 261 0.8 0 
408  0 LA111989-0120 262 0.8 0 
408  0 LA111989-0196 263 0.8 0 
408  0 LA111989-0217 264 0.8 0 
408  0 LA051990-0023 265 0.8 0 
408  0 LA051990-0069 266 0.8 0 
408  0 LA051990-0070 267 0.8 0 
408  0 LA051990-0084 268 0.8 0 
408  0 LA092489-0069 269 0.8 0 
408  0 LA092489-0113 270 0.8 0 
408  0 LA041590-0025 271 0.8 0 
408  0 LA041590-0028 272 0.8 0 
408  0 LA041590-0029 273 0.8 0 
408  0 LA041590-0046 274 0.8 0 
408  0 LA041590-0084 275 0.8 0 
408  0 LA041590-0099 276 0.8 0 
408  0 LA041590-0117 277 0.8 0 
408  0 LA041590-0125 278 0.8 0 
408  0 LA041590-0170 279 0.8 0 
408  0 LA041590-0175 280 0.8 0 
408  0 LA110790-0009 281 0.8 0 
408  0 LA110790-0032 282 0.8 0 
408  0 LA110790-0033 283 0.8 0 
408  0 LA110790-0054 284 0.8 0 
408  0 LA110790-0065 285 0.8 0 
408  0 LA110790-0082 286 0.8 0 
408  0 LA110790-0144 287 0.8 0 
408  0 LA110790-0166 288 0.8 0 
408  0 LA012489-0004 289 0.8 0 
408  0 LA012489-0006 290 0.8 0 
408  0 LA012489-0011 291 0.8 0 
408  0 LA012489-0099 292 0.8 0 
408  0 LA012489-0104 293 0.8 0 
408  0 LA012489-0119 294 0.8 0 
408  0 LA012489-0123 295 0.8 0 
408  0 LA100289-0003 296 0.8 0 
408  0 LA100289-0006 297 0.8 0 
408  0 LA100289-0045 298 0.8 0 
408  0 LA100289-0075 299 0.8 0 
408  0 LA100289-0083 300 0.8 0 
408  0 LA040290-0075 301 0.8 0 
408  0 LA040290-0137 302 0.8 0 
408  0 LA071390-0066 303 0.8 0 
408  0 LA071390-0067 304 0.8 0 
408  0 LA071390-0068 305 0.8 0 
408  0 LA071390-0069 306 0.8 0 
408  0 LA071390-0131 307 0.8 0 
408  0 LA011889-0003 308 0.8 0 
408  0 LA011889-0012 309 0.8 0 
408  0 LA011889-0032 310 0.8 0 
408  0 LA011889-0144 311 0.8 0 
408  0 LA081689-0026 312 0.8 0 
408  0 LA081689-0039 313 0.8 0 
408  0 LA081689-0040 314 0.8 0 
408  0 LA081689-0042 315 0.8 0 
408  0 LA081689-0048 316 0.8 0 
408  0 LA081689-0135 317 0.8 0 
408  0 LA081689-0150 318 0.8 0 
408  0 LA110189-0014 319 0.8 0 
408  0 LA110189-0062 320 0.8 0 
408  0 LA110189-0063 321 0.8 0 
408  0 LA110189-0127 322 0.8 0 
408  0 LA110189-0135 323 0.8 0 
408  0 LA122189-0006 324 0.8 0 
408  0 LA122189-0015 325 0.8 0 
408  0 LA122189-0122 326 0.8 0 
408  0 LA122189-0130 327 0.8 0 
408  0 LA122189-0131 328 0.8 0 
408  0 LA122189-0227 329 0.8 0 
408  0 LA070889-0068 330 0.8 0 
408  0 LA070889-0132 331 0.8 0 
408  0 LA111090-0006 332 0.8 0 
408  0 LA111090-0106 333 0.8 0 
408  0 LA111090-0173 334 0.8 0 
408  0 LA012089-0016 335 0.8 0 
408  0 LA012089-0039 336 0.8 0 
408  0 LA012089-0070 337 0.8 0 
408  0 LA012089-0089 338 0.8 0 
408  0 LA012089-0093 339 0.8 0 
408  0 LA012089-0132 340 0.8 0 
408  0 LA012089-0133 341 0.8 0 
408  0 LA102390-0034 342 0.8 0 
408  0 LA102390-0044 343 0.8 0 
408  0 LA102390-0051 344 0.8 0 
408  0 LA102390-0054 345 0.8 0 
408  0 LA102390-0062 346 0.8 0 
408  0 LA102390-0072 347 0.8 0 
408  0 LA102390-0081 348 0.8 0 
408  0 LA102390-0098 349 0.8 0 
408  0 LA102390-0145 350 0.8 0 
408  0 LA040189-0015 351 0.8 0 
408  0 LA040189-0016 352 0.8 0 
408  0 LA040189-0046 353 0.8 0 
408  0 LA040189-0049 354 0.8 0 
408  0 LA040189-0074 355 0.8 0 
408  0 LA050690-0025 356 0.8 0 
408  0 LA050690-0086 357 0.8 0 
408  0 LA050690-0160 358 0.8 0 
408  0 LA050690-0224 359 0.8 0 
408  0 LA050690-0234 360 0.8 0 
408  0 LA050690-0242 361 0.8 0 
408  0 LA100590-0028 362 0.8 0 
408  0 LA100590-0063 363 0.8 0 
408  0 LA100590-0070 364 0.8 0 
408  0 LA052889-0038 365 0.8 0 
408  0 LA052889-0062 366 0.8 0 
408  0 LA052889-0065 367 0.8 0 
408  0 LA052889-0088 368 0.8 0 
408  0 LA052889-0104 369 0.8 0 
408  0 LA052889-0173 370 0.8 0 
408  0 LA052089-0003 371 0.8 0 
408  0 LA052089-0030 372 0.8 0 
408  0 LA052089-0058 373 0.8 0 
408  0 LA052089-0063 374 0.8 0 
408  0 LA020790-0037 375 0.8 0 
408  0 LA081789-0019 376 0.8 0 
408  0 LA081789-0030 377 0.8 0 
408  0 LA081789-0064 378 0.8 0 
408  0 LA081789-0086 379 0.8 0 
408  0 LA081789-0090 380 0.8 0 
408  0 LA081789-0094 381 0.8 0 
408  0 LA081789-0128 382 0.8 0 
408  0 LA081789-0202 383 0.8 0 
408  0 LA010190-0035 384 0.8 0 
408  0 LA010190-0055 385 0.8 0 
408  0 LA010190-0061 386 0.8 0 
408  0 LA010190-0081 387 0.8 0 
408  0 LA063090-0043 388 0.8 0 
408  0 LA063090-0056 389 0.8 0 
408  0 LA063090-0067 390 0.8 0 
408  0 LA063090-0107 391 0.8 0 
408  0 LA030289-0023 392 0.8 0 
408  0 LA030289-0084 393 0.8 0 
408  0 LA030289-0111 394 0.8 0 
408  0 LA030289-0123 395 0.8 0 
408  0 LA030289-0155 396 0.8 0 
408  0 LA082089-0008 397 0.8 0 
408  0 LA082089-0061 398 0.8 0 
408  0 LA082089-0063 399 0.8 0 
408  0 LA082089-0098 400 0.8 0 
408  0 LA082089-0190 401 0.8 0 
408  0 LA082089-0193 402 0.8 0 
408  0 LA010589-0005 403 0.8 0 
408  0 LA010589-0041 404 0.8 0 
408  0 LA010589-0048 405 0.8 0 
408  0 LA010589-0070 406 0.8 0 
408  0 LA010589-0084 407 0.8 0 
408  0 LA010589-0127 408 0.8 0 
408  0 LA010589-0139 409 0.8 0 
408  0 LA010589-0149 410 0.8 0 
408  0 LA022889-0084 411 0.8 0 
408  0 LA061889-0083 412 0.8 0 
408  0 LA061889-0112 413 0.8 0 
408  0 LA061889-0126 414 0.8 0 
408  0 LA061889-0127 415 0.8 0 
408  0 LA061889-0133 416 0.8 0 
408  0 LA061889-0181 417 0.8 0 
408  0 LA123090-0025 418 0.8 0 
408  0 LA123090-0038 419 0.8 0 
408  0 LA123090-0063 420 0.8 0 
408  0 LA123090-0077 421 0.8 0 
408  0 LA123090-0080 422 0.8 0 
408  0 LA123090-0150 423 0.8 0 
408  0 LA123090-0176 424 0.8 0 
408  0 LA123090-0177 425 0.8 0 
408  0 LA123090-0178 426 0.8 0 
408  0 LA101990-0024 427 0.8 0 
408  0 LA101990-0041 428 0.8 0 
408  0 LA101990-0058 429 0.8 0 
408  0 LA101990-0064 430 0.8 0 
408  0 LA101990-0090 431 0.8 0 
408  0 LA101990-0122 432 0.8 0 
408  0 LA101990-0123 433 0.8 0 
408  0 LA092390-0031 434 0.8 0 
408  0 LA092390-0068 435 0.8 0 
408  0 LA092390-0209 436 0.8 0 
408  0 LA092390-0244 437 0.8 0 
408  0 LA022590-0027 438 0.8 0 
408  0 LA022590-0126 439 0.8 0 
408  0 LA120889-0001 440 0.8 0 
408  0 LA120889-0038 441 0.8 0 
408  0 LA120889-0046 442 0.8 0 
408  0 LA120889-0072 443 0.8 0 
408  0 LA120889-0165 444 0.8 0 
408  0 LA051090-0040 445 0.8 0 
408  0 LA051090-0086 446 0.8 0 
408  0 LA051090-0101 447 0.8 0 
408  0 LA051090-0111 448 0.8 0 
408  0 LA051090-0133 449 0.8 0 
408  0 LA051090-0179 450 0.8 0 
408  0 LA051090-0263 451 0.8 0 
408  0 LA080790-0024 452 0.8 0 
408  0 LA080790-0032 453 0.8 0 
408  0 LA080790-0041 454 0.8 0 
408  0 LA080790-0058 455 0.8 0 
408  0 LA080790-0072 456 0.8 0 
408  0 LA080790-0080 457 0.8 0 
408  0 LA080790-0090 458 0.8 0 
408  0 LA080790-0097 459 0.8 0 
408  0 LA080790-0111 460 0.8 0 
408  0 LA080790-0118 461 0.8 0 
408  0 LA080790-0142 462 0.8 0 
408  0 LA091990-0026 463 0.8 0 
408  0 LA091990-0028 464 0.8 0 
408  0 LA091990-0038 465 0.8 0 
408  0 LA091990-0043 466 0.8 0 
408  0 LA091990-0067 467 0.8 0 
408  0 LA040289-0036 468 0.8 0 
408  0 LA040289-0049 469 0.8 0 
408  0 LA040289-0058 470 0.8 0 
408  0 LA040289-0208 471 0.8 0 
408  0 LA090490-0093 472 0.8 0 
408  0 LA060490-0010 473 0.8 0 
408  0 LA060490-0040 474 0.8 0 
408  0 LA060490-0058 475 0.8 0 
408  0 LA060490-0102 476 0.8 0 
408  0 LA060490-0117 477 0.8 0 
408  0 LA100390-0085 478 0.8 0 
408  0 LA100390-0089 479 0.8 0 
408  0 LA101490-0028 480 0.8 0 
408  0 LA101490-0132 481 0.8 0 
408  0 LA101490-0135 482 0.8 0 
408  0 LA101490-0146 483 0.8 0 
408  0 LA101490-0161 484 0.8 0 
408  0 LA101490-0177 485 0.8 0 
408  0 LA101490-0212 486 0.8 0 
408  0 LA022790-0004 487 0.8 0 
408  0 LA022790-0076 488 0.8 0 
408  0 LA022790-0096 489 0.8 0 
408  0 LA022790-0112 490 0.8 0 
408  0 LA081089-0028 491 0.8 0 
408  0 LA081089-0057 492 0.8 0 
408  0 LA081089-0076 493 0.8 0 
408  0 LA081089-0131 494 0.8 0 
408  0 LA081089-0164 495 0.8 0 
408  0 LA081089-0169 496 0.8 0 
408  0 LA081089-0174 497 0.8 0 
408  0 LA022089-0011 498 0.8 0 
408  0 LA022089-0040 499 0.8 0 
408  0 LA022089-0042 500 0.8 0 
408  0 LA091890-0041 501 0.8 0 
408  0 LA091890-0049 502 0.8 0 
408  0 LA091890-0055 503 0.8 0 
408  0 LA041690-0012 504 0.8 0 
408  0 LA041690-0013 505 0.8 0 
408  0 LA020389-0031 506 0.8 0 
408  0 LA020389-0043 507 0.8 0 
408  0 LA082189-0034 508 0.8 0 
408  0 LA082189-0047 509 0.8 0 
408  0 LA082189-0056 510 0.8 0 
408  0 LA072990-0067 511 0.8 0 
408  0 LA072990-0068 512 0.8 0 
408  0 LA072990-0081 513 0.8 0 
408  0 LA072990-0093 514 0.8 0 
408  0 LA072990-0150 515 0.8 0 
408  0 LA072990-0191 516 0.8 0 
408  0 LA072990-0207 517 0.8 0 
408  0 LA072990-0218 518 0.8 0 
408  0 LA102090-0047 519 0.8 0 
408  0 LA102090-0073 520 0.8 0 
408  0 LA102090-0109 521 0.8 0 
408  0 LA102090-0155 522 0.8 0 
408  0 LA102090-0162 523 0.8 0 
408  0 LA111990-0023 524 0.8 0 
408  0 LA111990-0047 525 0.8 0 
408  0 LA111990-0056 526 0.8 0 
408  0 LA080890-0031 527 0.8 0 
408  0 LA080890-0138 528 0.8 0 
408  0 LA053090-0022 529 0.8 0 
408  0 LA053090-0077 530 0.8 0 
408  0 LA053090-0110 531 0.8 0 
408  0 LA062190-0054 532 0.8 0 
408  0 LA062190-0121 533 0.8 0 
408  0 LA062190-0135 534 0.8 0 
408  0 LA062190-0191 535 0.8 0 
408  0 LA062190-0222 536 0.8 0 
408  0 LA080590-0033 537 0.8 0 
408  0 LA080590-0238 538 0.8 0 
408  0 LA080590-0260 539 0.8 0 
408  0 LA071590-0068 540 0.8 0 
408  0 LA071590-0097 541 0.8 0 
408  0 LA071590-0099 542 0.8 0 
408  0 LA071590-0107 543 0.8 0 
408  0 LA071590-0139 544 0.8 0 
408  0 LA071590-0141 545 0.8 0 
408  0 LA071590-0170 546 0.8 0 
408  0 LA071590-0177 547 0.8 0 
408  0 LA071590-0193 548 0.8 0 
408  0 LA071590-0199 549 0.8 0 
408  0 LA071590-0202 550 0.8 0 
408  0 LA071590-0204 551 0.8 0 
408  0 LA071590-0205 552 0.8 0 
408  0 LA051289-0015 553 0.8 0 
408  0 LA051289-0137 554 0.8 0 
408  0 LA061089-0013 555 0.8 0 
408  0 LA042489-0007 556 0.8 0 
408  0 LA042489-0083 557 0.8 0 
408  0 LA042489-0105 558 0.8 0 
408  0 LA031889-0008 559 0.8 0 
408  0 LA031889-0044 560 0.8 0 
408  0 LA031889-0047 561 0.8 0 
408  0 LA031889-0096 562 0.8 0 
408  0 LA031889-0101 563 0.8 0 
408  0 LA031889-0104 564 0.8 0 
408  0 LA101790-0021 565 0.8 0 
408  0 LA101790-0097 566 0.8 0 
408  0 LA101790-0105 567 0.8 0 
408  0 LA071290-0003 568 0.8 0 
408  0 LA071290-0013 569 0.8 0 
408  0 LA071290-0046 570 0.8 0 
408  0 LA071290-0076 571 0.8 0 
408  0 LA071290-0099 572 0.8 0 
408  0 LA071290-0122 573 0.8 0 
408  0 LA071290-0125 574 0.8 0 
408  0 LA071290-0135 575 0.8 0 
408  0 LA071290-0137 576 0.8 0 
408  0 LA071290-0144 577 0.8 0 
408  0 LA071290-0187 578 0.8 0 
408  0 LA071290-0254 579 0.8 0 
408  0 LA012989-0055 580 0.8 0 
408  0 LA012989-0157 581 0.8 0 
408  0 LA012989-0196 582 0.8 0 
408  0 LA031389-0044 583 0.8 0 
408  0 LA031389-0066 584 0.8 0 
408  0 LA031389-0072 585 0.8 0 
408  0 LA062789-0071 586 0.8 0 
408  0 LA062789-0119 587 0.8 0 
408  0 LA080390-0036 588 0.8 0 
408  0 LA080390-0098 589 0.8 0 
408  0 LA080390-0105 590 0.8 0 
408  0 LA080390-0134 591 0.8 0 
408  0 LA122190-0048 592 0.8 0 
408  0 LA110289-0013 593 0.8 0 
408  0 LA110289-0028 594 0.8 0 
408  0 LA110289-0127 595 0.8 0 
408  0 LA110289-0142 596 0.8 0 
408  0 LA110289-0209 597 0.8 0 
408  0 LA021589-0032 598 0.8 0 
408  0 LA021589-0085 599 0.8 0 
408  0 LA021589-0109 600 0.8 0 
408  0 LA092789-0068 601 0.8 0 
408  0 LA092789-0085 602 0.8 0 
408  0 LA092789-0093 603 0.8 0 
408  0 LA092789-0118 604 0.8 0 
408  0 LA092789-0146 605 0.8 0 
408  0 LA012289-0073 606 0.8 0 
408  0 LA012289-0078 607 0.8 0 
408  0 LA012289-0095 608 0.8 0 
408  0 LA012289-0108 609 0.8 0 
408  0 LA012289-0127 610 0.8 0 
408  0 LA012289-0148 611 0.8 0 
408  0 LA012289-0168 612 0.8 0 
408  0 LA052989-0030 613 0.8 0 
408  0 LA052989-0070 614 0.8 0 
408  0 LA040789-0001 615 0.8 0 
408  0 LA040789-0002 616 0.8 0 
408  0 LA040789-0024 617 0.8 0 
408  0 LA040789-0038 618 0.8 0 
408  0 LA040789-0086 619 0.8 0 
408  0 LA040789-0093 620 0.8 0 
408  0 LA040789-0116 621 0.8 0 
408  0 LA040789-0179 622 0.8 0 
408  0 LA072389-0035 623 0.8 0 
408  0 LA072389-0050 624 0.8 0 
408  0 LA072389-0097 625 0.8 0 
408  0 LA072389-0159 626 0.8 0 
408  0 LA072389-0161 627 0.8 0 
408  0 LA072389-0172 628 0.8 0 
408  0 LA122789-0007 629 0.8 0 
408  0 LA122789-0033 630 0.8 0 
408  0 LA122789-0052 631 0.8 0 
408  0 LA122789-0089 632 0.8 0 
408  0 LA101589-0050 633 0.8 0 
408  0 LA101589-0125 634 0.8 0 
408  0 LA101589-0155 635 0.8 0 
408  0 LA062090-0056 636 0.8 0 
408  0 LA062090-0060 637 0.8 0 
408  0 LA062090-0061 638 0.8 0 
408  0 LA020289-0097 639 0.8 0 
408  0 LA020289-0124 640 0.8 0 
408  0 LA020289-0214 641 0.8 0 
408  0 LA061590-0045 642 0.8 0 
408  0 LA061590-0049 643 0.8 0 
408  0 LA061590-0060 644 0.8 0 
408  0 LA061590-0113 645 0.8 0 
408  0 LA061590-0135 646 0.8 0 
408  0 LA061590-0169 647 0.8 0 
408  0 LA081290-0040 648 0.8 0 
408  0 LA081290-0110 649 0.8 0 
408  0 LA081290-0128 650 0.8 0 
408  0 LA081290-0162 651 0.8 0 
408  0 LA081290-0182 652 0.8 0 
408  0 LA081290-0208 653 0.8 0 
408  0 LA081290-0237 654 0.8 0 
408  0 LA070390-0023 655 0.8 0 
408  0 LA070390-0044 656 0.8 0 
408  0 LA070390-0059 657 0.8 0 
408  0 LA070390-0064 658 0.8 0 
408  0 LA071889-0067 659 0.8 0 
408  0 LA071889-0138 660 0.8 0 
408  0 LA010489-0003 661 0.8 0 
408  0 LA010489-0033 662 0.8 0 
408  0 LA010489-0037 663 0.8 0 
408  0 LA010489-0040 664 0.8 0 
